     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
     19000,       975,         0,   0.090,pymatching,fd5acbae3e1a899a7dc153359b89f4b0fef374c1b14cf746a33a8fb23729889e,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":32013021,""p"":0.004,""r"":""3d"",""ro"":""ro""}",
       100,         5,         0,   0.004,pymatching,b3b5b62cf94fef25682faba65044e934a3d2c152018dfc7ff189482a6380d364,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":32013021,""p"":0.005,""r"":""3d"",""ro"":""ro""}",
       200,        13,         0,   0.001,pymatching,b3b5b62cf94fef25682faba65044e934a3d2c152018dfc7ff189482a6380d364,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":32013021,""p"":0.005,""r"":""3d"",""ro"":""ro""}",
       200,        19,         0,   0.001,pymatching,b3b5b62cf94fef25682faba65044e934a3d2c152018dfc7ff189482a6380d364,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":32013021,""p"":0.005,""r"":""3d"",""ro"":""ro""}",
       100,         4,         0,   0.002,pymatching,b5a8ab82f472d5d067e07d2939e037f72d42b983aee611e69a6faa87a7501a4a,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":10231203,""p"":0.004,""r"":""3d"",""ro"":""unro""}",
       600,        55,         0,   0.003,pymatching,b3b5b62cf94fef25682faba65044e934a3d2c152018dfc7ff189482a6380d364,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":32013021,""p"":0.005,""r"":""3d"",""ro"":""ro""}",
      1000,        86,         0,   0.005,pymatching,b3b5b62cf94fef25682faba65044e934a3d2c152018dfc7ff189482a6380d364,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":32013021,""p"":0.005,""r"":""3d"",""ro"":""ro""}",
       100,         5,         0,   0.002,pymatching,b5a8ab82f472d5d067e07d2939e037f72d42b983aee611e69a6faa87a7501a4a,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":10231203,""p"":0.004,""r"":""3d"",""ro"":""unro""}",
       200,         6,         0,   0.003,pymatching,b5a8ab82f472d5d067e07d2939e037f72d42b983aee611e69a6faa87a7501a4a,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":10231203,""p"":0.004,""r"":""3d"",""ro"":""unro""}",
       200,        11,         0,   0.004,pymatching,b5a8ab82f472d5d067e07d2939e037f72d42b983aee611e69a6faa87a7501a4a,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":10231203,""p"":0.004,""r"":""3d"",""ro"":""unro""}",
       400,        21,         0,   0.005,pymatching,b5a8ab82f472d5d067e07d2939e037f72d42b983aee611e69a6faa87a7501a4a,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":10231203,""p"":0.004,""r"":""3d"",""ro"":""unro""}",
       800,        35,         0,   0.007,pymatching,b5a8ab82f472d5d067e07d2939e037f72d42b983aee611e69a6faa87a7501a4a,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":10231203,""p"":0.004,""r"":""3d"",""ro"":""unro""}",
      1200,        61,         0,   0.010,pymatching,b5a8ab82f472d5d067e07d2939e037f72d42b983aee611e69a6faa87a7501a4a,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":10231203,""p"":0.004,""r"":""3d"",""ro"":""unro""}",
      4200,       313,         0,   0.016,pymatching,b3b5b62cf94fef25682faba65044e934a3d2c152018dfc7ff189482a6380d364,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":32013021,""p"":0.005,""r"":""3d"",""ro"":""ro""}",
      2000,        83,         0,   0.014,pymatching,b5a8ab82f472d5d067e07d2939e037f72d42b983aee611e69a6faa87a7501a4a,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":10231203,""p"":0.004,""r"":""3d"",""ro"":""unro""}",
      3600,       158,         0,   0.021,pymatching,b5a8ab82f472d5d067e07d2939e037f72d42b983aee611e69a6faa87a7501a4a,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":10231203,""p"":0.004,""r"":""3d"",""ro"":""unro""}",
      3400,       134,         0,   0.018,pymatching,b5a8ab82f472d5d067e07d2939e037f72d42b983aee611e69a6faa87a7501a4a,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":10231203,""p"":0.004,""r"":""3d"",""ro"":""unro""}",
      6000,       274,         0,   0.038,pymatching,b5a8ab82f472d5d067e07d2939e037f72d42b983aee611e69a6faa87a7501a4a,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":10231203,""p"":0.004,""r"":""3d"",""ro"":""unro""}",
     10000,       456,         0,   0.065,pymatching,b5a8ab82f472d5d067e07d2939e037f72d42b983aee611e69a6faa87a7501a4a,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":10231203,""p"":0.004,""r"":""3d"",""ro"":""unro""}",
     17200,       783,         0,   0.113,pymatching,b5a8ab82f472d5d067e07d2939e037f72d42b983aee611e69a6faa87a7501a4a,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":10231203,""p"":0.004,""r"":""3d"",""ro"":""unro""}",
     12600,      1028,         0,   0.062,pymatching,b3b5b62cf94fef25682faba65044e934a3d2c152018dfc7ff189482a6380d364,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":32013021,""p"":0.005,""r"":""3d"",""ro"":""ro""}",
     24000,       997,         0,   0.155,pymatching,b5a8ab82f472d5d067e07d2939e037f72d42b983aee611e69a6faa87a7501a4a,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":10231203,""p"":0.004,""r"":""3d"",""ro"":""unro""}",
     12600,       932,         0,   0.055,pymatching,b3b5b62cf94fef25682faba65044e934a3d2c152018dfc7ff189482a6380d364,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":32013021,""p"":0.005,""r"":""3d"",""ro"":""ro""}",
       100,         4,         0,   0.002,pymatching,fe6e8c9ab0f981d0ccdff03714a7388c3c1a4f4f0e1f3dec03714f0096ad809f,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":10231203,""p"":0.005,""r"":""3d"",""ro"":""unro""}",
       200,        12,         0,   0.003,pymatching,fe6e8c9ab0f981d0ccdff03714a7388c3c1a4f4f0e1f3dec03714f0096ad809f,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":10231203,""p"":0.005,""r"":""3d"",""ro"":""unro""}",
       600,        39,         0,   0.006,pymatching,fe6e8c9ab0f981d0ccdff03714a7388c3c1a4f4f0e1f3dec03714f0096ad809f,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":10231203,""p"":0.005,""r"":""3d"",""ro"":""unro""}",
      1800,       140,         0,   0.014,pymatching,fe6e8c9ab0f981d0ccdff03714a7388c3c1a4f4f0e1f3dec03714f0096ad809f,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":10231203,""p"":0.005,""r"":""3d"",""ro"":""unro""}",
     30800,      1343,         0,   0.198,pymatching,b5a8ab82f472d5d067e07d2939e037f72d42b983aee611e69a6faa87a7501a4a,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":10231203,""p"":0.004,""r"":""3d"",""ro"":""unro""}",
      5400,       367,         0,   0.051,pymatching,fe6e8c9ab0f981d0ccdff03714a7388c3c1a4f4f0e1f3dec03714f0096ad809f,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":10231203,""p"":0.005,""r"":""3d"",""ro"":""unro""}",
      5400,       380,         0,   0.047,pymatching,fe6e8c9ab0f981d0ccdff03714a7388c3c1a4f4f0e1f3dec03714f0096ad809f,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":10231203,""p"":0.005,""r"":""3d"",""ro"":""unro""}",
     30700,      2457,         0,   0.129,pymatching,b3b5b62cf94fef25682faba65044e934a3d2c152018dfc7ff189482a6380d364,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":32013021,""p"":0.005,""r"":""3d"",""ro"":""ro""}",
     37800,      2958,         0,   0.171,pymatching,b3b5b62cf94fef25682faba65044e934a3d2c152018dfc7ff189482a6380d364,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":32013021,""p"":0.005,""r"":""3d"",""ro"":""ro""}",
       100,         5,         0,   0.003,pymatching,83bbebb7d29f5ee69c919d9b782102cc52bb246e2d13a2b94639514c38fffd9f,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":32013021,""p"":0.003,""r"":""3d"",""ro"":""ro""}",
       200,         4,         0,   0.003,pymatching,83bbebb7d29f5ee69c919d9b782102cc52bb246e2d13a2b94639514c38fffd9f,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":32013021,""p"":0.003,""r"":""3d"",""ro"":""ro""}",
       600,        14,         0,   0.004,pymatching,83bbebb7d29f5ee69c919d9b782102cc52bb246e2d13a2b94639514c38fffd9f,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":32013021,""p"":0.003,""r"":""3d"",""ro"":""ro""}",
      1800,        40,         0,   0.015,pymatching,83bbebb7d29f5ee69c919d9b782102cc52bb246e2d13a2b94639514c38fffd9f,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":32013021,""p"":0.003,""r"":""3d"",""ro"":""ro""}",
      5400,       114,         0,   0.035,pymatching,83bbebb7d29f5ee69c919d9b782102cc52bb246e2d13a2b94639514c38fffd9f,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":32013021,""p"":0.003,""r"":""3d"",""ro"":""ro""}",
     16200,      1139,         0,   0.155,pymatching,fe6e8c9ab0f981d0ccdff03714a7388c3c1a4f4f0e1f3dec03714f0096ad809f,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":10231203,""p"":0.005,""r"":""3d"",""ro"":""unro""}",
     16200,       329,         0,   0.084,pymatching,83bbebb7d29f5ee69c919d9b782102cc52bb246e2d13a2b94639514c38fffd9f,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":32013021,""p"":0.003,""r"":""3d"",""ro"":""ro""}",
     24300,      1705,         0,   0.212,pymatching,fe6e8c9ab0f981d0ccdff03714a7388c3c1a4f4f0e1f3dec03714f0096ad809f,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":10231203,""p"":0.005,""r"":""3d"",""ro"":""unro""}",
     27000,      1882,         0,   0.232,pymatching,fe6e8c9ab0f981d0ccdff03714a7388c3c1a4f4f0e1f3dec03714f0096ad809f,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":10231203,""p"":0.005,""r"":""3d"",""ro"":""unro""}",
       100,         1,         0,   0.004,pymatching,f4e85fd98ac3f5654646b387a0a46d75404e05ff1668f9e65e0c90e1f53a82fb,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":10231203,""p"":0.003,""r"":""3d"",""ro"":""unro""}",
       200,         2,         0,   0.005,pymatching,f4e85fd98ac3f5654646b387a0a46d75404e05ff1668f9e65e0c90e1f53a82fb,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":10231203,""p"":0.003,""r"":""3d"",""ro"":""unro""}",
     19000,      1255,         0,   0.140,pymatching,fe6e8c9ab0f981d0ccdff03714a7388c3c1a4f4f0e1f3dec03714f0096ad809f,"{""b"":""x"",""d"":4,""idl"":""y"",""o"":10231203,""p"":0.005,""r"":""3d"",""ro"":""unro""}",
       600,        13,         0,   0.009,pymatching,f4e85fd98ac3f5654646b387a0a46d75404e05ff1668f9e65e0c90e1f53a82fb,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":10231203,""p"":0.003,""r"":""3d"",""ro"":""unro""}",
       600,        14,         0,   0.009,pymatching,f4e85fd98ac3f5654646b387a0a46d75404e05ff1668f9e65e0c90e1f53a82fb,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":10231203,""p"":0.003,""r"":""3d"",""ro"":""unro""}",
      1800,        27,         0,   0.020,pymatching,f4e85fd98ac3f5654646b387a0a46d75404e05ff1668f9e65e0c90e1f53a82fb,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":10231203,""p"":0.003,""r"":""3d"",""ro"":""unro""}",
      3000,        55,         0,   0.032,pymatching,f4e85fd98ac3f5654646b387a0a46d75404e05ff1668f9e65e0c90e1f53a82fb,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":10231203,""p"":0.003,""r"":""3d"",""ro"":""unro""}",
     27100,       533,         0,   0.146,pymatching,83bbebb7d29f5ee69c919d9b782102cc52bb246e2d13a2b94639514c38fffd9f,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":32013021,""p"":0.003,""r"":""3d"",""ro"":""ro""}",
      6600,        85,         0,   0.067,pymatching,f4e85fd98ac3f5654646b387a0a46d75404e05ff1668f9e65e0c90e1f53a82fb,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":10231203,""p"":0.003,""r"":""3d"",""ro"":""unro""}",
     48600,       880,         0,   0.263,pymatching,83bbebb7d29f5ee69c919d9b782102cc52bb246e2d13a2b94639514c38fffd9f,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":32013021,""p"":0.003,""r"":""3d"",""ro"":""ro""}",
     12600,       186,         0,   0.122,pymatching,f4e85fd98ac3f5654646b387a0a46d75404e05ff1668f9e65e0c90e1f53a82fb,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":10231203,""p"":0.003,""r"":""3d"",""ro"":""unro""}",
       100,         4,         0,   0.003,pymatching,2b6271b42f65de9ea1b014db58eca24948e85a96568542a1140a7c99d5f20592,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":32013021,""p"":0.004,""r"":""3d"",""ro"":""ro""}",
       200,         9,         0,   0.003,pymatching,2b6271b42f65de9ea1b014db58eca24948e85a96568542a1140a7c99d5f20592,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":32013021,""p"":0.004,""r"":""3d"",""ro"":""ro""}",
     12300,       178,         0,   0.118,pymatching,f4e85fd98ac3f5654646b387a0a46d75404e05ff1668f9e65e0c90e1f53a82fb,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":10231203,""p"":0.003,""r"":""3d"",""ro"":""unro""}",
       600,        30,         0,   0.005,pymatching,2b6271b42f65de9ea1b014db58eca24948e85a96568542a1140a7c99d5f20592,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":32013021,""p"":0.004,""r"":""3d"",""ro"":""ro""}",
       600,        14,         0,   0.007,pymatching,2b6271b42f65de9ea1b014db58eca24948e85a96568542a1140a7c99d5f20592,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":32013021,""p"":0.004,""r"":""3d"",""ro"":""ro""}",
      1800,        96,         0,   0.013,pymatching,2b6271b42f65de9ea1b014db58eca24948e85a96568542a1140a7c99d5f20592,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":32013021,""p"":0.004,""r"":""3d"",""ro"":""ro""}",
      3000,       115,         0,   0.024,pymatching,2b6271b42f65de9ea1b014db58eca24948e85a96568542a1140a7c99d5f20592,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":32013021,""p"":0.004,""r"":""3d"",""ro"":""ro""}",
